Order_Date,Product_Name,Category,Region,Quantity,Sales,Profit,Year,Month,Month_Name,Day,Profit_Margin
2024-05-17,Laptop,Electronics,East,7,455.0,80.0,2024,5,May,17,17.582417582417584
2024-10-15,Keyboard,Accessories,South,8,5040.0,465.36,2024,10,October,15,9.233333333333334
2023-09-11,Mouse,Accessories,East,1,856.0,87.69,2023,9,September,11,10.244158878504672
2023-07-20,Monitor,Accessories,West,5,5230.0,385.77,2023,7,July,20,7.376099426386233
2022-03-19,Laptop,Electronics,South,5,4635.0,769.03,2022,3,March,19,16.59180151024811
2024-12-07,Laptop,Electronics,East,6,5508.0,360.28,2024,12,December,7,6.541031227305736
2023-06-06,Smartphone,Electronics,North,1,258.0,27.01,2023,6,June,6,10.468992248062015
2023-07-13,Smartphone,Electronics,East,1,677.0,88.41,2023,7,July,13,13.059084194977844
2023-07-10,Monitor,Accessories,West,5,4545.0,755.05,2023,7,July,10,16.61276127612761
2024-09-09,Smartphone,Electronics,South,5,4370.0,1255.36,2024,9,September,9,28.726773455377575
2023-01-06,Keyboard,Accessories,East,3,372.0,57.51,2023,1,January,6,15.45967741935484
2024-09-05,Camera,Electronics,West,9,3177.0,629.96,2024,9,September,5,19.82876927919421
2023-04-19,Printer,Office,South,7,1659.0,127.48,2023,4,April,19,7.684147076552141
2023-04-20,Tablet,Electronics,South,3,3360.0,759.31,2023,4,April,20,22.598511904761903
2023-03-02,Smartphone,Electronics,West,2,1132.0,290.56,2023,3,March,2,25.667844522968196
2024-10-05,Smartwatch,Electronics,East,5,1815.0,468.62,2024,10,October,5,25.819283746556476
2023-11-11,Mouse,Accessories,North,1,459.0,125.19,2023,11,November,11,27.27450980392157
2023-11-15,Smartphone,Electronics,West,1,1128.0,73.74,2023,11,November,15,6.537234042553192
2024-10-30,Monitor,Accessories,East,6,1170.0,104.63,2024,10,October,30,8.942735042735043
2022-08-01,Smartwatch,Electronics,North,5,4420.0,380.69,2022,8,August,1,8.61289592760181
2024-02-29,Smartphone,Electronics,West,6,456.0,69.15,2024,2,February,29,15.164473684210527
2024-02-25,Tablet,Electronics,North,2,1458.0,154.79,2024,2,February,25,10.616598079561042
2024-06-24,Monitor,Accessories,West,7,2989.0,197.58,2024,6,June,24,6.610237537638007
2024-12-20,Camera,Electronics,North,4,3424.0,845.68,2024,12,December,20,24.69859813084112
2024-10-14,Mouse,Accessories,West,2,1226.0,124.25,2024,10,October,14,10.13458401305057
2024-11-16,Laptop,Electronics,North,8,6760.0,1097.63,2024,11,November,16,16.237130177514793
2023-09-25,Smartphone,Electronics,West,1,111.0,13.61,2023,9,September,25,12.26126126126126
2023-06-09,Printer,Office,North,5,3275.0,222.29,2023,6,June,9,6.7874809160305345
2024-09-08,Headphones,Accessories,North,3,2508.0,498.69,2024,9,September,8,19.88397129186603
2024-09-01,Keyboard,Accessories,South,8,904.0,202.35,2024,9,September,1,22.383849557522122
2024-09-05,Printer,Office,West,3,1506.0,427.84,2024,9,September,5,28.40903054448871
2022-10-23,Smartphone,Electronics,South,3,987.0,97.01,2022,10,October,23,9.828774062816617
2022-01-29,Smartphone,Electronics,East,7,2968.0,728.94,2022,1,January,29,24.559973045822105
2022-03-17,Mouse,Accessories,South,5,4200.0,746.86,2022,3,March,17,17.78238095238095
2024-01-16,Smartwatch,Electronics,North,5,1645.0,313.66,2024,1,January,16,19.067477203647417
2024-11-25,Printer,Office,East,3,3282.0,492.59,2024,11,November,25,15.00883607556368
2022-02-13,Headphones,Accessories,East,9,4914.0,1160.45,2022,2,February,13,23.615181115181116
2023-03-30,Laptop,Electronics,North,6,3924.0,762.96,2023,3,March,30,19.4434250764526
2023-09-12,Headphones,Accessories,South,6,420.0,65.62,2023,9,September,12,15.623809523809525
2024-06-28,Printer,Office,West,4,1544.0,106.02,2024,6,June,28,6.866580310880829
2022-08-29,Headphones,Accessories,East,2,2046.0,233.47,2022,8,August,29,11.411045943304007
2023-11-22,Headphones,Accessories,West,2,1548.0,157.48,2023,11,November,22,10.17312661498708
2023-05-10,Keyboard,Accessories,North,4,3184.0,478.27,2023,5,May,10,15.021042713567839
2024-10-17,Printer,Office,South,5,3385.0,774.86,2024,10,October,17,22.890989660265877
2023-10-11,Monitor,Accessories,North,1,59.0,10.32,2023,10,October,11,17.491525423728817
2024-05-18,Monitor,Accessories,South,8,5976.0,1016.99,2024,5,May,18,17.01790495314592
2023-01-30,Mouse,Accessories,West,3,1791.0,122.5,2023,1,January,30,6.839754327191513
2023-01-13,Smartwatch,Electronics,West,2,1644.0,189.32,2023,1,January,13,11.51581508515815
2024-05-17,Tablet,Electronics,West,8,6584.0,544.62,2024,5,May,17,8.271871202916161
2022-08-03,Headphones,Accessories,East,5,1620.0,325.87,2022,8,August,3,20.11543209876543
2024-02-06,Mouse,Accessories,West,9,2736.0,407.22,2024,2,February,6,14.883771929824563
2024-04-11,Monitor,Accessories,South,4,1064.0,274.47,2024,4,April,11,25.79605263157895
2024-06-18,Camera,Electronics,South,7,2667.0,363.5,2024,6,June,18,13.629546306711662
2023-04-03,Headphones,Accessories,South,3,735.0,217.79,2023,4,April,3,29.631292517006802
2024-12-18,Laptop,Electronics,East,1,58.0,11.25,2024,12,December,18,19.396551724137932
2023-04-25,Camera,Electronics,South,7,3136.0,850.3,2023,4,April,25,27.114158163265305
2023-09-17,Mouse,Accessories,East,4,3936.0,374.34,2023,9,September,17,9.510670731707316
2022-11-23,Smartphone,Electronics,East,9,6102.0,947.91,2022,11,November,23,15.53441494591937
2024-05-17,Smartphone,Electronics,North,8,9408.0,552.44,2024,5,May,17,5.87202380952381
2022-12-14,Mouse,Accessories,South,9,7875.0,1243.56,2022,12,December,14,15.791238095238095
2024-10-13,Keyboard,Accessories,North,9,9900.0,576.8,2024,10,October,13,5.826262626262626
2024-10-16,Keyboard,Accessories,North,2,430.0,114.91,2024,10,October,16,26.72325581395349
2023-09-18,Mouse,Accessories,South,3,813.0,238.1,2023,9,September,18,29.286592865928657
2023-12-09,Camera,Electronics,South,4,4176.0,980.11,2023,12,December,9,23.470067049808428
2023-10-02,Camera,Electronics,South,4,3084.0,348.38,2023,10,October,2,11.296368352788585
2022-03-31,Mouse,Accessories,West,7,8008.0,1593.65,2022,3,March,31,19.900724275724276
2024-06-12,Smartwatch,Electronics,South,4,4608.0,963.5,2024,6,June,12,20.909288194444446
2024-06-16,Headphones,Accessories,West,4,4356.0,614.62,2024,6,June,16,14.10973370064279
2023-09-04,Printer,Office,South,1,566.0,169.17,2023,9,September,4,29.8886925795053
2022-12-02,Laptop,Electronics,East,7,945.0,75.21,2022,12,December,2,7.958730158730158
2022-11-12,Smartwatch,Electronics,North,4,2200.0,484.33,2022,11,November,12,22.014999999999997
2024-12-30,Mouse,Accessories,North,1,746.0,131.25,2024,12,December,30,17.593833780160857
2024-12-06,Monitor,Accessories,East,5,3505.0,678.18,2024,12,December,6,19.348930099857345
2024-05-26,Monitor,Accessories,East,5,4795.0,819.12,2024,5,May,26,17.08279457768509
2024-10-20,Monitor,Accessories,North,5,4590.0,650.05,2024,10,October,20,14.16230936819172
2023-05-04,Monitor,Accessories,North,4,2092.0,467.02,2023,5,May,4,22.324091778202675
2024-05-09,Mouse,Accessories,South,8,3568.0,334.13,2024,5,May,9,9.364630044843048
2023-12-07,Smartphone,Electronics,West,9,10404.0,2028.21,2023,12,December,7,19.494521337946942
2022-12-10,Printer,Office,South,9,7029.0,1005.58,2022,12,December,10,14.306160193484137
2022-11-21,Laptop,Electronics,West,8,664.0,126.6,2022,11,November,21,19.066265060240966
2024-11-20,Tablet,Electronics,West,3,1923.0,274.0,2024,11,November,20,14.248569942797712
2022-11-30,Printer,Office,West,7,2471.0,566.51,2022,11,November,30,22.926345609065155
2024-01-03,Smartphone,Electronics,North,2,258.0,64.12,2024,1,January,3,24.852713178294575
2024-10-29,Smartwatch,Electronics,East,9,1134.0,267.26,2024,10,October,29,23.567901234567902
2024-09-24,Headphones,Accessories,East,5,855.0,238.83,2024,9,September,24,27.933333333333334
2024-04-09,Smartwatch,Electronics,West,9,3231.0,670.85,2024,4,April,9,20.762921696069327
2024-09-05,Tablet,Electronics,South,7,3591.0,266.59,2024,9,September,5,7.423837371205791
2024-02-03,Camera,Electronics,East,2,254.0,20.48,2024,2,February,3,8.062992125984252
2023-03-17,Smartphone,Electronics,South,5,5930.0,1193.32,2023,3,March,17,20.12344013490725
2024-07-15,Headphones,Accessories,West,2,1344.0,297.99,2024,7,July,15,22.171875000000004
2023-03-20,Laptop,Electronics,East,1,920.0,98.31,2023,3,March,20,10.685869565217391
2022-08-28,Printer,Office,North,9,5454.0,385.51,2022,8,August,28,7.0683901723505675
2022-12-01,Laptop,Electronics,West,8,9512.0,663.23,2022,12,December,1,6.972560975609757
2023-01-21,Mouse,Accessories,North,4,2972.0,827.46,2023,1,January,21,27.841857335127862
2024-05-23,Smartwatch,Electronics,West,3,3360.0,465.02,2024,5,May,23,13.83988095238095
2022-10-24,Tablet,Electronics,West,4,1004.0,240.13,2022,10,October,24,23.917330677290835
2024-12-25,Headphones,Accessories,West,2,1944.0,332.55,2024,12,December,25,17.10648148148148
2023-09-18,Monitor,Accessories,East,5,5055.0,1200.09,2023,9,September,18,23.740652818991094
2022-07-18,Smartwatch,Electronics,West,2,128.0,8.33,2022,7,July,18,6.5078125
2024-03-09,Smartphone,Electronics,East,3,633.0,163.03,2024,3,March,9,25.755134281200633
2022-12-14,Printer,Office,South,3,2523.0,506.7,2022,12,December,14,20.08323424494649
2023-11-06,Printer,Office,West,1,196.0,39.6,2023,11,November,6,20.20408163265306
2022-02-11,Printer,Office,East,9,4212.0,552.96,2022,2,February,11,13.128205128205128
2024-03-28,Monitor,Accessories,North,1,63.0,17.29,2024,3,March,28,27.444444444444443
2023-07-02,Mouse,Accessories,South,8,2752.0,394.66,2023,7,July,2,14.340843023255815
2024-11-11,Mouse,Accessories,West,3,1989.0,419.61,2024,11,November,11,21.09653092006033
2024-03-09,Laptop,Electronics,East,8,8032.0,466.19,2024,3,March,9,5.804158366533865
2022-01-21,Tablet,Electronics,South,6,3702.0,407.34,2022,1,January,21,11.0032414910859
2022-10-17,Smartwatch,Electronics,East,8,456.0,90.24,2022,10,October,17,19.789473684210527
2023-02-10,Camera,Electronics,West,7,5355.0,1143.16,2023,2,February,10,21.347525676937444
2024-03-04,Camera,Electronics,West,1,972.0,261.91,2024,3,March,4,26.945473251028808
2022-01-08,Headphones,Accessories,South,5,3290.0,797.82,2022,1,January,8,24.249848024316112
2022-11-24,Laptop,Electronics,East,1,735.0,139.31,2022,11,November,24,18.95374149659864
2024-10-24,Tablet,Electronics,North,3,3336.0,798.26,2024,10,October,24,23.928657074340528
2022-10-03,Keyboard,Accessories,West,3,2082.0,346.53,2022,10,October,3,16.64409221902017
2024-07-18,Keyboard,Accessories,East,2,1340.0,129.89,2024,7,July,18,9.69328358208955
2022-03-13,Laptop,Electronics,East,5,1160.0,227.13,2022,3,March,13,19.580172413793104
2024-09-21,Monitor,Accessories,East,4,1272.0,299.84,2024,9,September,21,23.572327044025155
2022-01-14,Printer,Office,West,3,2817.0,588.47,2022,1,January,14,20.889953851615196
2024-03-05,Monitor,Accessories,East,3,1464.0,264.67,2024,3,March,5,18.078551912568308
2023-02-13,Headphones,Accessories,West,1,307.0,60.51,2023,2,February,13,19.710097719869708
2022-10-01,Tablet,Electronics,West,6,5706.0,1306.92,2022,10,October,1,22.904311251314407
2024-05-25,Headphones,Accessories,North,1,1112.0,100.47,2024,5,May,25,9.035071942446043
2023-07-15,Keyboard,Accessories,West,1,1147.0,133.48,2023,7,July,15,11.637314734088926
2023-02-11,Laptop,Electronics,North,2,330.0,66.57,2023,2,February,11,20.17272727272727
2023-07-12,Monitor,Accessories,North,4,2176.0,250.89,2023,7,July,12,11.529871323529411
2022-03-19,Headphones,Accessories,South,7,7616.0,1317.79,2022,3,March,19,17.302914915966387
2024-07-16,Printer,Office,North,1,1091.0,258.3,2024,7,July,16,23.67552703941338
2024-04-03,Tablet,Electronics,East,2,1026.0,279.76,2024,4,April,3,27.267056530214422
2024-11-17,Tablet,Electronics,West,2,210.0,42.04,2024,11,November,17,20.01904761904762
2022-09-17,Printer,Office,North,2,180.0,10.78,2022,9,September,17,5.988888888888889
2024-09-12,Tablet,Electronics,North,4,380.0,72.88,2024,9,September,12,19.17894736842105
2023-08-13,Monitor,Accessories,West,8,7664.0,1580.55,2023,8,August,13,20.62304279749478
2022-10-22,Smartphone,Electronics,East,8,6056.0,1029.9,2022,10,October,22,17.00627476882431
2022-01-28,Mouse,Accessories,North,6,606.0,104.52,2022,1,January,28,17.247524752475247
2024-03-30,Monitor,Accessories,North,3,750.0,193.86,2024,3,March,30,25.848000000000006
2024-12-11,Printer,Office,East,2,1218.0,218.88,2024,12,December,11,17.970443349753694
2023-03-26,Laptop,Electronics,West,2,2162.0,355.45,2023,3,March,26,16.440795559666974
2023-03-13,Headphones,Accessories,East,9,2223.0,347.01,2023,3,March,13,15.609986504723347
2023-09-19,Smartphone,Electronics,West,7,4452.0,920.05,2023,9,September,19,20.665992812219226
2022-02-08,Printer,Office,West,1,184.0,50.19,2022,2,February,8,27.27717391304348
2022-04-05,Headphones,Accessories,North,3,288.0,77.38,2022,4,April,5,26.868055555555554
2024-01-24,Camera,Electronics,West,2,834.0,150.12,2024,1,January,24,18.0
2023-08-20,Keyboard,Accessories,East,5,4025.0,923.17,2023,8,August,20,22.93590062111801
2023-09-08,Headphones,Accessories,West,7,4732.0,1084.28,2023,9,September,8,22.913778529163146
2022-05-19,Headphones,Accessories,West,5,4025.0,407.72,2022,5,May,19,10.12968944099379
2023-07-15,Printer,Office,South,8,2416.0,500.93,2023,7,July,15,20.733857615894042
2024-03-16,Tablet,Electronics,North,7,1897.0,524.69,2024,3,March,16,27.658935160780185
2022-04-16,Mouse,Accessories,East,4,840.0,190.13,2022,4,April,16,22.63452380952381
2022-01-02,Mouse,Accessories,North,8,6600.0,360.45,2022,1,January,2,5.461363636363636
2022-10-20,Laptop,Electronics,West,2,2362.0,342.27,2022,10,October,20,14.490685859441152
2024-02-04,Headphones,Accessories,South,6,2958.0,577.27,2024,2,February,4,19.51555104800541
2024-03-22,Tablet,Electronics,East,1,477.0,56.49,2024,3,March,22,11.842767295597485
2022-06-04,Keyboard,Accessories,North,3,942.0,84.8,2022,6,June,4,9.00212314225053
2023-01-21,Camera,Electronics,East,2,2084.0,586.72,2023,1,January,21,28.15355086372361
2023-08-16,Tablet,Electronics,West,6,4584.0,473.37,2023,8,August,16,10.326570680628272
2022-05-28,Printer,Office,East,1,1118.0,319.28,2022,5,May,28,28.55813953488372
2024-04-30,Mouse,Accessories,North,9,4005.0,652.15,2024,4,April,30,16.283395755305868
2024-03-04,Smartwatch,Electronics,East,5,4610.0,1293.37,2024,3,March,4,28.055748373101952
2024-10-14,Keyboard,Accessories,South,1,551.0,86.84,2024,10,October,14,15.760435571687841
2022-08-05,Printer,Office,West,1,75.0,19.29,2022,8,August,5,25.72
2023-12-19,Mouse,Accessories,South,6,6576.0,1899.67,2023,12,December,19,28.88792579075426
2023-03-26,Printer,Office,North,6,6432.0,1410.52,2023,3,March,26,21.9297263681592
2022-08-08,Headphones,Accessories,South,7,7763.0,1444.27,2022,8,August,8,18.604534329511786
2024-03-02,Monitor,Accessories,East,7,2240.0,622.29,2024,3,March,2,27.78080357142857
2022-12-04,Headphones,Accessories,East,6,5298.0,1209.88,2022,12,December,4,22.83654209135523
2023-07-15,Smartwatch,Electronics,North,2,116.0,32.27,2023,7,July,15,27.818965517241384
2022-02-02,Tablet,Electronics,East,8,6728.0,1140.19,2022,2,February,2,16.94693816884661
2022-12-02,Monitor,Accessories,North,5,490.0,55.59,2022,12,December,2,11.344897959183674
2024-01-26,Monitor,Accessories,North,7,2765.0,699.86,2024,1,January,26,25.311392405063295
2022-04-21,Smartphone,Electronics,West,8,2680.0,598.97,2022,4,April,21,22.34962686567164
2023-08-19,Camera,Electronics,East,2,2174.0,335.37,2023,8,August,19,15.426402943882245
2024-04-11,Monitor,Accessories,North,9,5562.0,1258.12,2024,4,April,11,22.61992089176555
2022-09-27,Smartphone,Electronics,East,8,9208.0,2595.33,2022,9,September,27,28.185599478714163
2024-08-31,Smartphone,Electronics,West,4,4512.0,546.71,2024,8,August,31,12.116799645390072
2024-03-04,Camera,Electronics,West,9,7974.0,1965.96,2024,3,March,4,24.654627539503387
2022-04-30,Monitor,Accessories,East,6,4944.0,1335.04,2022,4,April,30,27.003236245954692
2022-03-19,Printer,Office,South,3,1611.0,234.84,2022,3,March,19,14.577281191806332
2024-07-05,Smartwatch,Electronics,West,9,4599.0,618.89,2024,7,July,5,13.457055881713414
2024-03-21,Laptop,Electronics,East,6,4380.0,419.3,2024,3,March,21,9.573059360730594
2024-10-20,Headphones,Accessories,South,2,2376.0,580.26,2024,10,October,20,24.421717171717173
2023-01-03,Monitor,Accessories,South,9,6588.0,1800.9,2023,1,January,3,27.33606557377049
2022-01-05,Mouse,Accessories,East,5,3745.0,720.08,2022,1,January,5,19.22777036048064
2022-06-18,Camera,Electronics,North,5,5305.0,1389.25,2022,6,June,18,26.187558906691798
2023-05-19,Tablet,Electronics,North,8,1608.0,332.12,2023,5,May,19,20.654228855721392
2024-07-18,Monitor,Accessories,East,9,4977.0,745.81,2024,7,July,18,14.985131605384769
2022-02-09,Smartphone,Electronics,East,7,4529.0,273.97,2022,2,February,9,6.0492382424376245
2024-04-15,Camera,Electronics,West,7,4690.0,319.42,2024,4,April,15,6.810660980810235
2024-11-12,Keyboard,Accessories,East,4,2424.0,544.07,2024,11,November,12,22.44513201320132
2024-11-27,Keyboard,Accessories,North,6,3594.0,610.77,2024,11,November,27,16.994156928213688
2022-05-03,Keyboard,Accessories,North,7,3962.0,491.9,2022,5,May,3,12.415446744068651
2024-03-14,Camera,Electronics,East,2,944.0,149.38,2024,3,March,14,15.824152542372879
2022-12-20,Smartwatch,Electronics,West,6,6792.0,1787.97,2022,12,December,20,26.32464664310954
2023-03-06,Tablet,Electronics,North,7,6804.0,1383.81,2023,3,March,6,20.338183421516753
2024-09-20,Camera,Electronics,South,6,816.0,98.75,2024,9,September,20,12.10171568627451
2022-07-10,Monitor,Accessories,North,6,5916.0,544.59,2022,7,July,10,9.205375253549697
2022-06-17,Mouse,Accessories,South,5,5730.0,310.58,2022,6,June,17,5.420244328097731
2024-05-13,Headphones,Accessories,East,7,8288.0,785.54,2024,5,May,13,9.47804054054054
2022-06-24,Headphones,Accessories,South,2,2046.0,394.93,2022,6,June,24,19.302541544477027
2022-06-05,Tablet,Electronics,East,9,5031.0,1149.48,2022,6,June,5,22.8479427549195
2022-03-10,Keyboard,Accessories,South,9,1764.0,417.95,2022,3,March,10,23.693310657596374
2022-07-23,Laptop,Electronics,South,8,1880.0,486.88,2022,7,July,23,25.897872340425533
2023-12-25,Smartwatch,Electronics,West,2,200.0,10.45,2023,12,December,25,5.225
2022-10-06,Mouse,Accessories,East,3,2688.0,476.77,2022,10,October,6,17.736979166666668
2023-01-02,Laptop,Electronics,West,4,3216.0,213.81,2023,1,January,2,6.648320895522389
2023-12-21,Camera,Electronics,East,8,8440.0,1504.18,2023,12,December,21,17.822037914691943
2024-04-26,Tablet,Electronics,East,7,1582.0,208.42,2024,4,April,26,13.174462705436154
2024-07-12,Laptop,Electronics,North,1,58.0,10.79,2024,7,July,12,18.603448275862068
2022-03-26,Smartwatch,Electronics,West,8,608.0,163.18,2022,3,March,26,26.838815789473685
2024-11-19,Smartphone,Electronics,North,3,183.0,41.82,2024,11,November,19,22.852459016393443
2024-07-02,Monitor,Accessories,West,5,3105.0,744.26,2024,7,July,2,23.969726247987115
2023-04-13,Monitor,Accessories,North,5,2450.0,485.18,2023,4,April,13,19.80326530612245
